Protein_name,aromaticity,instability_index,isoelectric_point,gravy,molecular_weight,mol_weight,num_h_donors,num_h_acceptors,tpsa,logp,num_rotatable_bonds,MaxEStateIndex,MinEStateIndex,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA14,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA6,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA10,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_ether,Binding_affinity
pdb2y4l.ent,0.119363395,37.90904509,5.799703026,-0.300530504,43932.5498,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.49
pdb2y4k.ent,0.118421053,37.68871053,5.914858818,-0.313684211,44296.9527,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.47
pdb2y4k.ent,0.119047619,38.05981481,5.794019127,-0.314285714,44004.5727,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-6.66
pdb2xmp.ent,0.104116223,45.43174334,6.267942619,-0.280145278,47792.5717,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.42
pdb2xmp.ent,0.104116223,45.43174334,6.267942619,-0.280145278,47792.5717,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.48
pdb2xcu.ent,0.113314448,29.22354108,9.418589211,-0.139093484,40699.5253,330.254,7,11,183.96,-4.9395,4,10.67352235,-4.975130222,43.19047619,330.254,309.086,330.1071748,126,1.333333333,2,2.571428571,2.63559112,1.957558821,358.3746902,15.78409257,11.07079867,12.07079867,9.687359167,6.44994394,8.160867711,5.079098769,6.464737313,3.475287206,4.018003893,2.378988625,2.760367631,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.7204667,120.0108832,39.26042711,8.170218376,10.21669833,43.47823352,13.15163837,15.94386768,80.21536539,9.260610116,6.420821623,183.96,51.83451224,20.21299379,9.840535766,20.25735364,9.640965477,29.34896615,32.29611011,-5.973149334,-0.258009141,-4.975130222,21,8,11,11,7,12,4,-4.9395,67.8201,3,3,1,-6.27
pdb2xcu.ent,0.113636364,29.27815341,9.418266869,-0.130397727,40562.386,330.254,7,11,183.96,-4.9395,4,10.67352235,-4.975130222,43.19047619,330.254,309.086,330.1071748,126,1.333333333,2,2.571428571,2.63559112,1.957558821,358.3746902,15.78409257,11.07079867,12.07079867,9.687359167,6.44994394,8.160867711,5.079098769,6.464737313,3.475287206,4.018003893,2.378988625,2.760367631,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.7204667,120.0108832,39.26042711,8.170218376,10.21669833,43.47823352,13.15163837,15.94386768,80.21536539,9.260610116,6.420821623,183.96,51.83451224,20.21299379,9.840535766,20.25735364,9.640965477,29.34896615,32.29611011,-5.973149334,-0.258009141,-4.975130222,21,8,11,11,7,12,4,-4.9395,67.8201,3,3,1,-6.32
pdb2xcu.ent,0.113314448,29.22354108,9.418589211,-0.139093484,40699.5253,330.254,7,11,183.96,-4.9395,4,10.67352235,-4.975130222,43.19047619,330.254,309.086,330.1071748,126,1.333333333,2,2.571428571,2.63559112,1.957558821,358.3746902,15.78409257,11.07079867,12.07079867,9.687359167,6.44994394,8.160867711,5.079098769,6.464737313,3.475287206,4.018003893,2.378988625,2.760367631,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.7204667,120.0108832,39.26042711,8.170218376,10.21669833,43.47823352,13.15163837,15.94386768,80.21536539,9.260610116,6.420821623,183.96,51.83451224,20.21299379,9.840535766,20.25735364,9.640965477,29.34896615,32.29611011,-5.973149334,-0.258009141,-4.975130222,21,8,11,11,7,12,4,-4.9395,67.8201,3,3,1,-6.28
pdb2xcu.ent,0.113636364,29.27815341,9.418266869,-0.130397727,40562.386,330.254,7,11,183.96,-4.9395,4,10.67352235,-4.975130222,43.19047619,330.254,309.086,330.1071748,126,1.333333333,2,2.571428571,2.63559112,1.957558821,358.3746902,15.78409257,11.07079867,12.07079867,9.687359167,6.44994394,8.160867711,5.079098769,6.464737313,3.475287206,4.018003893,2.378988625,2.760367631,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.7204667,120.0108832,39.26042711,8.170218376,10.21669833,43.47823352,13.15163837,15.94386768,80.21536539,9.260610116,6.420821623,183.96,51.83451224,20.21299379,9.840535766,20.25735364,9.640965477,29.34896615,32.29611011,-5.973149334,-0.258009141,-4.975130222,21,8,11,11,7,12,4,-4.9395,67.8201,3,3,1,-6.39
pdb2xa2.ent,0.104116223,45.43174334,6.267942619,-0.280145278,47792.5717,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-7.62
pdb2xa2.ent,0.104116223,45.43174334,6.267942619,-0.280145278,47792.5717,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-7.68
pdb2x0e.ent,0.130319149,43.81946809,8.329911613,-0.346542553,43617.3893,410.253,7,13,210.46,-4.8516,6,11.43547108,-5.502394355,39.56,410.253,386.061,410.08663,152,1.24,1.88,2.48,2.790403366,1.885578281,453.0678486,18.99119935,13.25715858,15.25715858,11.3776292,7.513103356,10.8959856,6.076894318,9.326752001,3.937765595,6.564679082,2.675244887,4.629952089,0.34,184442.8721,21.63795519,8.147990042,6.178677591,143.8787923,143.3446911,53.35788168,16.34043675,10.21669833,44.36012989,13.15163837,15.10361181,79.06693616,13.57124149,13.34455882,210.46,53.96288979,29.99981699,14.15116714,14.52368616,13.64914615,49.85334714,32.08888152,-5.002938101,1.35986321,-10.8336961,25,7,13,13,7,15,6,-4.8516,80.6275,3,3,1,-7.39
pdb2x0e.ent,0.132275132,44.80296296,8.309475136,-0.325396825,43877.7207,410.253,7,13,210.46,-4.8516,6,11.43547108,-5.502394355,39.56,410.253,386.061,410.08663,152,1.24,1.88,2.48,2.790403366,1.885578281,453.0678486,18.99119935,13.25715858,15.25715858,11.3776292,7.513103356,10.8959856,6.076894318,9.326752001,3.937765595,6.564679082,2.675244887,4.629952089,0.34,184442.8721,21.63795519,8.147990042,6.178677591,143.8787923,143.3446911,53.35788168,16.34043675,10.21669833,44.36012989,13.15163837,15.10361181,79.06693616,13.57124149,13.34455882,210.46,53.96288979,29.99981699,14.15116714,14.52368616,13.64914615,49.85334714,32.08888152,-5.002938101,1.35986321,-10.8336961,25,7,13,13,7,15,6,-4.8516,80.6275,3,3,1,-7.29
pdb2wzf.ent,0.097087379,46.76935922,6.579079247,-0.358446602,58493.1408,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.13
pdb2wvl.ent,0.072727273,50.4787013,5.765883827,-0.132987013,42877.5936,615.423,13,21,339.69,-9.8813,9,12.35448675,-5.89063094,46.82051282,615.423,580.143,615.1565005,232,0.897435897,1.564102564,2.230769231,3.379396058,1.319489365,837.4288618,28.86107836,20.0340981,22.0340981,18.13666667,11.78395053,15.12786747,9.425119187,12.86143828,6.713381304,9.838646906,4.735136403,7.330639486,0.02,253378350.3,31.94474267,12.32511588,6.987698773,221.1061895,220.9289453,78.15118978,16.34043675,20.85027554,79.97092062,19.88245512,31.47085649,150.2858004,22.8318516,0,339.69,109.5251213,55.31933817,29.30849151,15.20739338,23.89818993,46.05371397,78.21748079,-17.81426366,-1.693562908,-11.65375217,39,14,21,21,13,23,9,-9.8813,121.3027,7,7,2,-7
pdb2wvl.ent,0.070680628,50.96910995,5.680966377,-0.116230366,42489.1329,615.423,13,21,339.69,-9.8813,9,12.35448675,-5.89063094,46.82051282,615.423,580.143,615.1565005,232,0.897435897,1.564102564,2.230769231,3.379396058,1.319489365,837.4288618,28.86107836,20.0340981,22.0340981,18.13666667,11.78395053,15.12786747,9.425119187,12.86143828,6.713381304,9.838646906,4.735136403,7.330639486,0.02,253378350.3,31.94474267,12.32511588,6.987698773,221.1061895,220.9289453,78.15118978,16.34043675,20.85027554,79.97092062,19.88245512,31.47085649,150.2858004,22.8318516,0,339.69,109.5251213,55.31933817,29.30849151,15.20739338,23.89818993,46.05371397,78.21748079,-17.81426366,-1.693562908,-11.65375217,39,14,21,21,13,23,9,-9.8813,121.3027,7,7,2,-7.08
pdb2wtx.ent,0.103070175,32.19890351,6.241796684,-0.265789474,51621.2337,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.86
pdb2wtx.ent,0.103524229,33.85484581,6.323815346,-0.257929515,51370.9798,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.94
pdb2wtx.ent,0.106818182,31.77681818,6.640294838,-0.243409091,49992.4962,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.65
pdb2wtx.ent,0.102844639,33.11181619,6.241796684,-0.266958425,51708.311,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.72
pdb2wnb.ent,0.114814815,44.69592593,8.197300148,-0.443333333,31199.039,330.254,7,11,183.96,-4.9395,4,10.67352235,-4.975130222,43.19047619,330.254,309.086,330.1071748,126,1.333333333,2,2.571428571,2.63559112,1.957558821,358.3746902,15.78409257,11.07079867,12.07079867,9.687359167,6.44994394,8.160867711,5.079098769,6.464737313,3.475287206,4.018003893,2.378988625,2.760367631,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.7204667,120.0108832,39.26042711,8.170218376,10.21669833,43.47823352,13.15163837,15.94386768,80.21536539,9.260610116,6.420821623,183.96,51.83451224,20.21299379,9.840535766,20.25735364,9.640965477,29.34896615,32.29611011,-5.973149334,-0.258009141,-4.975130222,21,8,11,11,7,12,4,-4.9395,67.8201,3,3,1,-6.23
pdb2vsn.ent,0.074906367,42.88859551,6.344220543,-0.012921348,57533.7562,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.8
pdb2vsn.ent,0.074906367,42.85207865,6.430217934,0.010486891,57485.8009,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-6.77
pdb2vs5.ent,0.148409894,49.98946996,7.282859612,-0.318727915,33371.1089,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-8.65
pdb2vs5.ent,0.147482014,50.40330935,7.834665489,-0.322661871,32738.4437,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-8.43
pdb2vkd.ent,0.112546125,32.74671587,5.088022041,-0.521217712,63121.8069,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-8.69
pdb2vkd.ent,0.1133829,33.07364312,5.100640297,-0.52472119,62748.3791,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-8.61
pdb2vkd.ent,0.112754159,32.94569316,5.088022041,-0.525508318,63050.729,574.366,11,19,309.84,-8.3026,9,12.21890479,-5.886253981,44.05555556,574.366,542.11,574.118718,216,0.861111111,1.5,2.111111111,3.055525205,1.546915006,723.5528683,26.99927104,18.45636767,20.45636767,16.65350342,10.73081892,14.07473585,8.4048342,11.84115329,5.78189322,8.907158822,3.867565033,6.463068116,0.1,41785932.71,30.63878108,12.09103866,7.186870793,204.1016972,203.819624,83.25771717,16.34043675,10.21669833,74.24625136,19.75852033,15.10361181,143.1229022,22.8318516,6.420821623,309.84,97.37963042,55.31933817,18.6749143,14.5802533,23.4629234,45.2772329,80.67692563,-17.94348998,-1.772023168,-11.64601323,36,11,19,19,11,21,9,-8.3026,110.1037,8,8,2,-8.41
pdb2vg8.ent,0.081545064,50.44766094,5.838069344,-0.096351931,51344.3917,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.22
pdb2qzs.ent,0.109014675,38.45201258,6.144658852,0.002515723,52821.7612,332.246,8,11,175.34,-4.2739,4,9.943468443,-4.741659148,43.19047619,332.246,311.078,332.0984669,126,1.142857143,1.80952381,2.380952381,2.63559112,1.957558821,356.6002527,15.78409257,10.9796273,11.9796273,9.687359167,6.394292148,8.144181225,5.013783046,6.450180738,3.421654696,3.975619698,2.346035531,2.733908755,-0.01,36879.82654,17.34552975,6.62366093,4.255676924,120.1748097,119.4458687,44.3669545,8.170218376,10.21669833,43.54035908,13.15163837,5.316788604,90.27742995,9.260610116,6.420821623,175.34,51.8966378,20.42610958,9.840535766,19.41709776,9.71903804,27.56138307,41.3285765,-6.840039192,-0.33285482,-4.741659148,21,8,11,11,8,12,4,-4.2739,68.0703,4,4,1,-6.63
pdb2q6v.ent,0.113513514,38.41324324,8.300836372,-0.131081081,41559.9152,412.225,8,14,230.69,-6.1268,6,11.41150846,-5.557601927,39.56,412.225,390.049,412.0658946,152,1.12,1.76,2.32,2.708668567,1.930886079,452.7920023,18.99119935,12.70437218,14.70437218,11.39446595,7.210788729,10.59367097,5.614326824,8.864184507,3.672337021,6.299250508,2.537019115,4.491726317,0.3,181258.6831,21.59839957,8.12284233,5.88870225,142.3080839,141.7135416,58.46440908,16.34043675,10.21669833,43.54035908,13.15163837,15.10361181,90.27742995,13.57124149,6.420821623,230.69,60.06685617,35.10634439,14.15116714,14.52368616,13.32945637,49.4838389,41.54735296,-7.787285584,-0.702921012,-10.98155274,25,8,14,14,8,16,6,-6.1268,77.4703,4,4,1,-7.38
pdb2p2v.ent,0.16,45.66927273,7.685222816,-0.241818182,32241.6652,643.532,14,20,335.83,-8.7998,12,15.5136689,-6.028466456,42.95238095,643.532,602.204,643.2244697,250,1.166666667,1.80952381,2.357142857,3.186431498,1.771230481,872.8947214,31.73132185,22.27445023,23.27445023,19.45093837,12.9650166,14.63697506,10.33537476,11.8758966,7.195980161,8.304437886,4.98952589,6.092611471,-0.44,646192646.4,36.03260737,14.32794434,7.67218078,238.4368893,238.2960171,83.76373243,8.170218376,15.53348694,105.3363916,19.75852033,21.26065629,172.6089483,18.52122023,13.34455882,335.83,113.375815,60.85209715,10.63357721,24.25488771,35.61142587,24.48348136,105.5637912,-24.39297455,-0.861552265,-6.028466456,42,15,20,20,14,22,12,-8.7998,131.1226,10,9,2,-9.62
pdb2nzx.ent,0.158823529,29.27920588,5.942823601,-0.515294118,39415.8017,453.282,10,16,260.54,-7.7055,6,11.54709042,-5.561978886,43.89285714,453.282,428.082,453.103677,168,1.142857143,1.821428571,2.464285714,3.060680238,1.61221445,558.3448456,20.85300667,14.28210261,16.28210261,12.8776292,8.263920344,11.64680258,6.634611811,9.884469494,4.603825105,7.230738592,3.404590485,5.359297687,0.22,1122914.608,22.89519417,8.392696728,5.09362707,159.3125762,158.8228629,53.35788168,16.34043675,20.85027554,49.26502834,13.27557315,31.47085649,97.44032822,13.57124149,0,260.54,72.21234706,29.99981699,24.78474434,20.25735364,13.69359817,50.34145757,39.07953278,-7.674005072,-0.628557901,-10.98929169,28,11,16,16,10,18,6,-7.7055,88.6693,3,3,1,-5.38
